pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,mass
3.87011,2.95101,-0.0273056,-0.00435689,0.00768193,-0.00043305,4.49600e+13
4.07334,2.8745,-0.152306,-0.00551355,0.005003,0.000633866,4.49600e+13
3.95157,2.82359,-0.0994625,-0.00581645,0.00682598,-0.000761585,1.49867e+13
3.85192,2.97794,-0.0176807,-0.00418345,0.00734834,0.000478917,1.49867e+13
3.90284,2.77539,-0.180474,-0.00532949,0.00705187,-0.000203894,1.49867e+13
3.82036,2.96486,-0.14176,-0.00438596,0.0074954,-2.62755e-05,1.49867e+13
3.96589,2.75491,-0.0536431,-0.00551439,0.00692513,0.000160374,1.49867e+13
4.01304,2.75387,-0.0268156,-0.0054717,0.00682537,0.00036094,4.49600e+13
3.97931,3.07572,-0.190041,-0.00342144,0.00637631,0.000129728,1.49867e+13
4.07106,2.71633,-0.177522,-0.00525938,0.00643977,-4.76681e-05,8.99201e+13
4.1285,2.87746,-0.127651,-0.0054002,0.00547065,-0.00050316,1.49867e+13
3.95663,3.05064,-0.127438,-0.00318367,0.00716004,-0.000317396,4.49600e+13
4.08622,2.82522,-0.0677021,-0.00557558,0.00543141,0.000206397,1.49867e+13
4.00309,3.06146,-0.0973686,-0.00315117,0.00661533,0.000729322,8.99201e+13
4.00543,3.00212,-0.0369334,-0.00595297,0.00544422,0.000871264,4.49600e+13
4.11523,3.08352,-0.0765364,-0.00378038,0.0056715,-0.000177071,8.99201e+13
4.00568,2.74367,-0.146569,-0.00538051,0.00619081,0.000645079,1.49867e+13
3.91966,3.0353,-0.131356,-0.00372719,0.00724389,-0.000974454,1.49867e+13
3.82353,2.97761,-0.0565685,-0.00460966,0.00750436,-8.41516e-05,1.49867e+13
4.04973,2.98072,-0.0701482,-0.00607448,0.00783306,-0.000352495,5.52e+12
3.92393,3.02109,-0.0804544,-0.00317315,0.00738366,0.000309211,5.52e+12
3.92159,3.02543,-0.020033,-0.00368091,0.00750947,1.06123e-05,2.76e+12
3.90753,2.90885,-0.07086,-0.00453459,0.00816283,0.000744996,2.76e+12
4.11456,2.91641,-0.0412226,-0.00432464,0.00782241,0.000526492,1.38e+12
3.96307,2.85764,-0.107747,-0.00331905,0.0056474,0.000848094,4.14e+12
4.04954,2.87424,-0.111959,-0.00347759,0.00773168,-0.000795555,4.14e+12
6.4078,6.56896,-0.369539,-0.0107301,-0.000338547,0.00269079,3.75095e+19
6.40697,6.56807,-0.368989,-0.0040925,-0.00255931,0.00346341,1.08032e+20
6.40711,6.56692,-0.368406,0.000109401,-0.000620882,0.00190218,6.17498e+20
6.40736,6.56612,-0.368005,0.000791811,0.00126316,0.000984324,1.09549e+21
6.40575,6.57003,-0.369887,-0.0072143,0.000551778,0.00216354,2.30649e+21
6.40336,6.57407,-0.371731,-0.00676143,0.0022838,0.00117491,1.34518e+23
6.41113,6.57608,-0.37344,-0.00709665,0.0050591,-0.000192752,5.55103e+18
6.38894,6.55528,-0.362169,-0.00323656,0.0023931,0.000245609,1.80567e+21
6.33033,6.54928,-0.360207,-0.00468336,0.00486837,0.000162196,8.3123e+18
6.40764,6.56846,-0.369258,-0.00808832,-0.00329168,0.00421486,1.89648e+18
6.4095,6.56769,-0.369034,-0.0011857,0.0114537,-0.00409857,5.26249e+17
6.40957,6.56597,-0.368139,0.0010001,0.00580816,-0.00138951,7.12799e+15
6.40895,6.5663,-0.368296,0.00211096,0.00480994,-0.000968215,4.0464e+15
6.40668,6.56863,-0.369195,-0.00611929,-0.00159427,0.00319238,2.54774e+15
6.40772,6.56774,-0.368886,-0.000298492,-0.00401394,0.00385769,5.57194e+15
6.40892,6.56726,-0.368755,0.00446058,0.00681626,-0.00227882,1.61097e+17
6.40761,6.56806,-0.369043,-0.00401441,-0.00446979,0.00445575,1.39196e+17
6.40928,6.56755,-0.36894,0.00137726,0.010687,-0.00400707,4.94561e+15
6.56708,6.44381,-0.391275,-0.00468246,0.00355259,8.44956e-05,4.94561e+15
6.35874,6.62482,-0.314403,-0.00478042,0.00334501,-0.000549651,8.24268e+15
6.30082,6.45143,-0.28933,-0.00387075,0.00374201,-0.000167692,2.6976e+15
6.42535,6.52747,-0.335928,-0.00298397,0.00360786,-0.000309934,1.19894e+15
6.35133,6.46222,-0.366882,-0.00501237,0.00437308,0.00017964,2.09814e+14
6.39077,6.51274,-0.434312,-0.00341405,0.0036892,8.85297e-07,3.29707e+15
6.54015,6.59295,-0.34604,-0.00399192,0.00320341,0.000180823,2.09814e+14
6.37513,6.52636,-0.334203,-0.00365421,0.00268362,-1.66747e-05,2.09814e+16
6.46927,6.46973,-0.391101,-0.00474634,0.0033595,0.000462169,3.1472e+14
6.46844,6.47593,-0.339603,-0.00403247,0.00456639,-0.000378005,7.64321e+14
6.48104,6.48082,-0.486007,-0.00397082,0.00434681,4.29722e-06,3.89654e+16
6.33857,6.55957,-0.363738,-0.00420228,0.00521875,0.000140508,2.09814e+14
6.30635,6.48719,-0.441437,-0.00489357,0.00415852,0.000326854,3.44694e+14
6.40753,6.56878,-0.369413,-0.00915378,-0.00161,0.00345814,8.99201e+12
6.40794,6.5692,-0.369673,-0.0111959,0.00121054,0.00219749,3.29707e+13
6.40627,6.56895,-0.369387,-0.00650491,-0.000856362,0.00282029,4.49600e+12
6.40942,6.56775,-0.369057,-0.00121598,0.0118682,-0.00437491,7.79308e+13
6.37252,6.4698,-0.38998,-0.00526315,0.00405578,0.000145116,2.599e+14
6.56016,6.61012,-0.363496,-0.00434224,0.00431508,-0.000293495,2.599e+14
6.32973,6.64657,-0.328857,-0.00360004,0.00442591,0.000159496,2.599e+14
