pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,mass
-8.65142e+34,-5.87515e+34,1.22421e+33,-8.60838e+32,-5.84592e+32,1.21812e+31,1.94827e+14
-8.21555e+34,-5.78543e+34,3.79972e+33,-8.17468e+32,-5.75664e+32,3.78082e+31,1.94827e+14
-1.83428e+34,-1.40292e+34,6.70881e+32,-1.82516e+32,-1.39594e+32,6.67544e+30,4.49600e+13
-3.51388e+34,-2.52258e+34,1.28831e+33,-3.4964e+32,-2.51003e+32,1.2819e+31,7.49334e+13
-1.92265e+35,-1.32589e+35,7.29725e+33,-1.91309e+33,-1.3193e+33,7.26095e+31,4.34614e+14
-3.62026e+34,-2.73155e+34,1.32215e+33,-3.60225e+32,-2.71796e+32,1.31557e+31,8.99201e+13
-4.11396e+34,-2.82273e+34,1.69393e+33,-4.09349e+32,-2.80868e+32,1.6855e+31,8.99201e+13
-4.17149e+34,-2.95393e+34,1.99472e+32,-4.15074e+32,-2.93923e+32,1.9848e+30,8.99201e+13
-1.93229e+34,-1.52961e+34,6.61723e+32,-1.92268e+32,-1.522e+32,6.5843e+30,4.49600e+13
-2.01315e+34,-1.53506e+34,1.42038e+32,-2.00314e+32,-1.52742e+32,1.41331e+30,4.49600e+13
-1.96854e+34,-1.38917e+34,7.36053e+32,-1.95875e+32,-1.38226e+32,7.32391e+30,4.49600e+13
-6.89078e+33,-4.92379e+33,1.73443e+32,-6.8565e+31,-4.8993e+31,1.72581e+30,1.49867e+13
-6.67103e+33,-5.15742e+33,3.06207e+31,-6.63784e+31,-5.13176e+31,3.04684e+29,1.49867e+13
-7.0877e+33,-5.04021e+33,3.27748e+32,-7.05244e+31,-5.01514e+31,3.26117e+30,1.49867e+13
-6.74403e+33,-5.23384e+33,2.50248e+32,-6.71048e+31,-5.2078e+31,2.49003e+30,1.49867e+13
-7.03923e+33,-4.8898e+33,9.52134e+31,-7.00421e+31,-4.86547e+31,9.47397e+29,1.49867e+13
-2.08723e+34,-1.43232e+34,1.39471e+32,-2.07685e+32,-1.4252e+32,1.38777e+30,4.49600e+13
-6.23913e+33,-4.82239e+33,2.97964e+32,-6.20809e+31,-4.79839e+31,2.96482e+30,1.49867e+13
-4.15706e+34,-2.77372e+34,1.81273e+33,-4.13638e+32,-2.75992e+32,1.80371e+31,8.99201e+13
-6.46938e+33,-4.50899e+33,2.0003e+32,-6.43719e+31,-4.48656e+31,1.99035e+30,1.49867e+13
-1.90072e+34,-1.46549e+34,6.12199e+32,-1.89126e+32,-1.4582e+32,6.09153e+30,4.49600e+13
-6.66045e+33,-4.60505e+33,1.10353e+32,-6.62731e+31,-4.58214e+31,1.09804e+30,1.49867e+13
-3.74902e+34,-2.86716e+34,9.11887e+32,-3.73037e+32,-2.85289e+32,9.0735e+30,8.99201e+13
-1.91495e+34,-1.43528e+34,1.76574e+32,-1.90542e+32,-1.42814e+32,1.75696e+30,4.49600e+13
-3.6285e+34,-2.71881e+34,6.74841e+32,-3.61045e+32,-2.70529e+32,6.71483e+30,8.99201e+13
-6.98637e+33,-4.78529e+33,2.55633e+32,-6.95162e+31,-4.76148e+31,2.54362e+30,1.49867e+13
-6.42392e+33,-4.97455e+33,2.15278e+32,-6.39196e+31,-4.9498e+31,2.14207e+30,1.49867e+13
-6.71383e+33,-5.22846e+33,9.93298e+31,-6.68042e+31,-5.20244e+31,9.88356e+29,1.49867e+13
-2.34441e+33,-1.72555e+33,4.06091e+31,-2.33275e+31,-1.71697e+31,4.04071e+29,5.52e+12
-2.37786e+33,-1.83075e+33,4.87546e+31,-2.36603e+31,-1.82164e+31,4.8512e+29,5.52e+12
-1.18809e+33,-9.16586e+32,6.06919e+30,-1.18218e+31,-9.12026e+30,6.039e+28,2.76e+12
-1.24398e+33,-9.26045e+32,2.25586e+31,-1.23779e+31,-9.21438e+30,2.24464e+29,2.76e+12
-5.90337e+32,-4.18433e+32,5.91442e+30,-5.874e+30,-4.16351e+30,5.88499e+28,1.38e+12
-1.87487e+33,-1.35191e+33,5.09734e+31,-1.86555e+31,-1.34518e+31,5.07199e+29,4.14e+12
-1.82463e+33,-1.29507e+33,5.04464e+31,-1.81556e+31,-1.28863e+31,5.01954e+29,4.14e+12
-4.66946e+39,-3.77028e+39,4.83253e+37,-4.64623e+37,-3.75153e+37,4.80848e+35,3.75095e+19
-1.28256e+40,-1.10073e+40,1.4879e+38,-1.27618e+38,-1.09526e+38,1.4805e+36,1.08032e+20
-7.01108e+40,-6.78496e+40,3.1558e+39,-6.9762e+38,-6.7512e+38,3.1401e+37,6.17498e+20
-1.25647e+41,-1.14544e+41,2.53268e+39,-1.25022e+39,-1.13974e+39,2.52008e+37,1.09549e+21
-2.93156e+41,-1.95377e+41,-1.52218e+40,-2.91698e+39,-1.94405e+39,-1.5146e+38,2.30649e+21
-1.48292e+43,-1.5225e+43,8.61726e+41,-1.47554e+41,-1.51493e+41,8.57439e+39,1.34518e+23
-6.1129e+38,-6.27013e+38,3.5627e+37,-6.08248e+36,-6.23894e+36,3.54497e+35,5.55103e+18
-2.00146e+41,-2.05357e+41,1.13457e+40,-1.99151e+39,-2.04336e+39,1.12892e+38,1.80567e+21
-9.2655e+38,-9.58598e+38,5.27224e+37,-9.21941e+36,-9.53829e+36,5.24601e+35,8.3123e+18
-2.09263e+38,-2.14526e+38,1.20639e+37,-2.08222e+36,-2.13458e+36,1.20039e+35,1.89648e+18
-5.80721e+37,-5.95049e+37,3.34392e+36,-5.77831e+35,-5.92088e+35,3.32729e+34,5.26249e+17
-7.8689e+35,-8.06085e+35,4.5194e+34,-7.82976e+33,-8.02075e+33,4.49691e+32,7.12799e+15
-4.46685e+35,-4.57647e+35,2.56672e+34,-4.44462e+33,-4.5537e+33,2.55395e+32,4.0464e+15
-2.81133e+35,-2.88243e+35,1.62012e+34,-2.79734e+33,-2.86809e+33,1.61206e+32,2.54774e+15
-6.1494e+35,-6.30257e+35,3.53857e+34,-6.1188e+33,-6.27122e+33,3.52097e+32,5.57194e+15
-1.77795e+37,-1.82187e+37,1.02297e+36,-1.76911e+35,-1.81281e+35,1.01788e+34,1.61097e+17
-1.53609e+37,-1.57455e+37,8.84704e+35,-1.52845e+35,-1.56672e+35,8.80303e+33,1.39196e+17
-5.4577e+35,-5.59247e+35,3.14164e+34,-5.43055e+33,-5.56465e+33,3.12601e+32,4.94561e+15
-5.54716e+35,-5.44304e+35,3.30507e+34,-5.51956e+33,-5.41596e+33,3.28863e+32,4.94561e+15
-9.01274e+35,-9.38988e+35,4.45629e+34,-8.9679e+33,-9.34316e+33,4.43412e+32,8.24268e+15
-3.08666e+35,-3.16044e+35,1.41738e+34,-3.07131e+33,-3.14472e+33,1.41033e+32,2.6976e+15
-1.3345e+35,-1.35571e+35,6.97699e+33,-1.32786e+33,-1.34897e+33,6.94228e+31,1.19894e+15
-2.38347e+34,-2.42508e+34,1.3768e+33,-2.37161e+32,-2.41302e+32,1.36995e+31,2.09814e+14
-3.6869e+35,-3.75727e+35,2.50559e+34,-3.66855e+33,-3.73857e+33,2.49313e+32,3.29707e+15
-2.28056e+34,-2.29897e+34,1.20665e+33,-2.26921e+32,-2.28753e+32,1.20065e+31,2.09814e+14
-2.34464e+36,-2.40026e+36,1.22913e+35,-2.33298e+34,-2.38832e+34,1.22301e+33,2.09814e+16
-3.5361e+34,-3.53635e+34,2.13776e+33,-3.51851e+32,-3.51876e+32,2.12712e+31,3.1472e+14
-8.58167e+34,-8.59161e+34,4.5055e+33,-8.53897e+32,-8.54887e+32,4.48309e+31,7.64321e+14
-4.35641e+36,-4.35626e+36,3.26683e+35,-4.33473e+34,-4.33459e+34,3.25058e+33,3.89654e+16
-2.33159e+34,-2.41289e+34,1.33798e+33,-2.31999e+32,-2.40088e+32,1.33132e+31,2.09814e+14
-3.90118e+34,-4.01305e+34,2.73077e+33,-3.88177e+32,-3.99308e+32,2.71719e+31,3.44694e+14
-9.92143e+32,-1.01711e+33,5.72e+31,-9.87207e+30,-1.01205e+31,5.69155e+29,8.99201e+12
-3.63738e+33,-3.72891e+33,2.0984e+32,-3.61928e+31,-3.71036e+31,2.08796e+30,3.29707e+13
-4.96097e+32,-5.08694e+32,2.86051e+31,-4.93628e+30,-5.06163e+30,2.84628e+29,4.49600e+12
-8.59952e+33,-8.81195e+33,4.95163e+32,-8.55673e+31,-8.76811e+31,4.927e+30,7.79308e+13
-2.94161e+34,-2.98652e+34,1.80018e+33,-2.92698e+32,-2.97166e+32,1.79123e+31,2.599e+14
-2.80912e+34,-2.83051e+34,1.55652e+33,-2.79514e+32,-2.81643e+32,1.54878e+31,2.599e+14
-2.83237e+34,-2.97415e+34,1.47154e+33,-2.81828e+32,-2.95936e+32,1.46422e+31,2.599e+14
-4.51668e+34,-4.50205e+34,3.27733e+33,-4.49421e+32,-4.47965e+32,3.26103e+31,4.14e+14
-1.70062e+34,-1.71534e+34,1.10843e+33,-1.69215e+32,-1.70681e+32,1.10291e+31,1.495e+14
-8.73975e+33,-8.64361e+33,5.54017e+32,-8.69627e+31,-8.6006e+31,5.51261e+30,7.82e+13
-8.73046e+32,-9.24415e+32,4.9858e+31,-8.68703e+30,-9.19816e+30,4.961e+29,8.28e+12
-2.78747e+34,-2.97197e+34,1.68826e+33,-2.77361e+32,-2.95719e+32,1.67986e+31,2.599e+14
-2.95625e+34,-2.99437e+34,1.57385e+33,-2.94154e+32,-2.97947e+32,1.56602e+31,2.599e+14
-2.96692e+34,-3.00498e+34,1.45708e+33,-2.95216e+32,-2.99003e+32,1.44983e+31,2.599e+14
-2.86381e+34,-2.8661e+34,1.6486e+33,-2.84956e+32,-2.85184e+32,1.6404e+31,2.599e+14
-2.8427e+34,-2.87437e+34,1.80704e+33,-2.82856e+32,-2.86007e+32,1.79805e+31,2.599e+14
-2.7758e+34,-2.98536e+34,1.46609e+33,-2.76199e+32,-2.9705e+32,1.45879e+31,2.599e+14
-1.6542e+32,-1.69534e+32,9.51497e+30,-1.64597e+30,-1.6869e+30,9.46763e+28,1.49867e+12
-2.92336e+34,-2.89501e+34,1.47952e+33,-2.90881e+32,-2.88061e+32,1.47216e+31,2.599e+14
-2.93908e+34,-2.95771e+34,1.63336e+33,-2.92445e+32,-2.94299e+32,1.62523e+31,2.599e+14
-2.93646e+34,-2.94074e+34,1.83963e+33,-2.92185e+32,-2.92611e+32,1.83048e+31,2.599e+14
-6.61416e+30,-6.77779e+30,3.81109e+29,-6.58125e+28,-6.74407e+28,3.79213e+27,5.99467e+10
-3.01353e+40,2.81697e+40,-4.87005e+39,-2.99854e+38,2.80295e+38,-4.84582e+37,1.25052e+21
-3.46977e+40,2.97164e+40,-4.1435e+39,-3.4525e+38,2.95686e+38,-4.12289e+37,1.27495e+21
-8.61847e+40,7.96752e+40,2.55797e+39,-8.5756e+38,7.92788e+38,2.54525e+37,3.40027e+21
-7.4811e+40,7.12777e+40,1.26964e+39,-7.44388e+38,7.09231e+38,1.26333e+37,3.07634e+21
-1.57679e+39,1.49935e+39,2.65388e+37,-1.56895e+37,1.49189e+37,2.64067e+35,6.47188e+19
-1.10532e+36,1.04324e+36,1.38526e+34,-1.09982e+34,1.03805e+34,1.37837e+32,4.496e+16
-1.31417e+36,1.24957e+36,1.87775e+34,-1.30763e+34,1.24335e+34,1.8684e+32,5.39521e+16
-2.26638e+36,2.15349e+36,3.80613e+34,-2.25511e+34,2.14277e+34,3.7872e+32,9.29174e+16
-8.35325e+36,7.95325e+36,1.6062e+35,-8.31169e+34,7.91368e+34,1.59821e+33,3.43195e+17
-4.34838e+36,4.13382e+36,7.86608e+34,-4.32675e+34,4.11325e+34,7.82695e+32,1.78342e+17
-1.36859e+37,1.29327e+37,1.68079e+35,-1.36178e+35,1.28684e+35,1.67243e+33,5.57505e+17
-4.09988e+37,3.89934e+37,8.50752e+35,-4.07948e+35,3.87994e+35,8.4652e+33,1.68151e+18
-6.21713e+36,5.9038e+36,9.06125e+34,-6.1862e+34,5.87443e+34,9.01617e+32,2.54774e+17
-8.69114e+36,8.26397e+36,1.39808e+35,-8.6479e+34,8.22286e+34,1.39113e+33,3.56683e+17
-7.04263e+37,6.70373e+37,1.15409e+36,-7.00759e+35,6.67038e+35,1.14835e+34,2.89393e+18
-7.31403e+36,6.97794e+36,1.18593e+35,-7.27764e+34,6.94322e+34,1.18003e+33,2.99734e+17
-6.57228e+37,6.19822e+37,1.24762e+36,-6.53958e+35,6.16739e+35,1.24142e+34,2.6976e+18
-2.37419e+36,2.27062e+36,3.30468e+34,-2.36238e+34,2.25932e+34,3.28824e+32,9.89121e+16
-2.14693e+36,2.0092e+36,3.56031e+34,-2.13625e+34,1.99921e+34,3.5426e+32,8.69228e+16
-6.16993e+35,5.88791e+35,1.16635e+34,-6.13923e+33,5.85862e+33,1.16054e+32,2.54774e+16
-1.12843e+35,1.08146e+35,1.90702e+33,-1.12281e+33,1.07608e+33,1.89753e+31,4.64587e+15
-2.03717e+35,1.93979e+35,3.26816e+33,-2.02703e+33,1.93014e+33,3.2519e+31,8.39254e+15
-1.52354e+35,1.44833e+35,3.1737e+33,-1.51596e+33,1.44113e+33,3.15791e+31,6.29441e+15
-1.52754e+35,1.44438e+35,2.63773e+33,-1.51994e+33,1.43719e+33,2.62461e+31,6.29441e+15
-4.38055e+35,4.16974e+35,7.23913e+33,-4.35876e+33,4.14899e+33,7.20311e+31,1.8e+16
-2.43366e+34,2.31651e+34,4.00592e+32,-2.42155e+32,2.30498e+32,3.98599e+30,1e+15
-9.24787e+34,8.80277e+34,1.52524e+33,-9.20186e+32,8.75898e+32,1.51766e+31,3.8e+15
-1.74096e+41,2.61684e+41,-2.22876e+39,-1.7323e+39,2.60382e+39,-2.21767e+37,2.1403e+22
-2.54629e+38,3.77474e+38,-1.99618e+36,-2.53362e+36,3.75596e+36,-1.98625e+34,3.08726e+19
-1.04976e+36,1.59807e+36,7.39316e+33,-1.04453e+34,1.59012e+34,7.35638e+31,1.27808e+17
-3.00055e+36,4.41667e+36,6.2387e+34,-2.98562e+34,4.3947e+34,6.20766e+32,3.53427e+17
-1.45999e+37,2.17638e+37,1.4975e+35,-1.45273e+35,2.16555e+35,1.49005e+33,1.74898e+18
-2.52098e+37,3.85842e+37,2.05432e+36,-2.50843e+35,3.83922e+35,2.0441e+34,2.84523e+18
-3.26745e+37,4.66348e+37,3.41539e+35,-3.25119e+35,4.64028e+35,3.3984e+33,3.8183e+18
-3.17591e+38,4.72207e+38,-2.41672e+36,-3.1601e+36,4.69858e+36,-2.4047e+34,3.87071e+19
-7.32932e+35,1.10002e+36,-6.36207e+33,-7.29286e+33,1.09455e+34,-6.33042e+31,8.99201e+16
-1.22724e+35,1.79294e+35,1.00417e+33,-1.22113e+33,1.78402e+33,9.99174e+30,1.49867e+16
-7.40897e+35,1.10291e+36,-1.00993e+34,-7.37211e+33,1.09742e+34,-1.0049e+32,8.99201e+16
-7.38155e+35,1.08584e+36,-6.45343e+32,-7.34483e+33,1.08044e+34,-6.42132e+30,8.99201e+16
-1.38459e+36,2.07116e+36,1.65853e+34,-1.3777e+34,2.06085e+34,1.65027e+32,1.64854e+17
-1.23084e+35,1.82986e+35,-9.33947e+32,-1.22471e+33,1.82076e+33,-9.29301e+30,1.5e+16
7.57345e+39,2.14304e+40,-4.48693e+39,7.53578e+37,2.13238e+38,-4.4646e+37,1.58639e+21
2.17957e+35,6.16895e+35,-1.29151e+35,2.16873e+33,6.13826e+33,-1.28509e+33,4.56705e+16
2.29515e+35,6.49817e+35,-1.35966e+35,2.28373e+33,6.46584e+33,-1.3529e+33,4.81106e+16
7.93652e+34,2.24658e+35,-4.70081e+34,7.89703e+32,2.2354e+33,-4.67742e+32,1.66316e+16
3.57895e+34,1.01309e+35,-2.1201e+34,3.56115e+32,1.00805e+33,-2.10955e+32,7.5e+15
